# Structure Index | Reference Forces (eV/Å) for each atom
Structure 0:
    1.5501334800     2.3031308700    -0.6749382100
    0.0285811900     1.1113312500     0.7406348700
   -0.4587649200    -0.0615304700    -1.3428739900
    0.7809619100     0.2115328300     0.0246977200
   -2.2011310000    -2.1862095100     0.1019093900
    0.6500058200     0.0931489800    -2.1146845600
    0.8137120000    -0.6047945600    -2.0770539400
   -1.4631740800     0.3637676300    -1.3302305500
   -0.7056335400     0.0218129900     0.4642642400
   -0.5156305200     0.3702533700     1.5846919000
    2.0456298000     1.4233553500     2.1944366900
   -1.3287604900    -0.4504824300     0.2218697600
   -1.3374559100    -1.9026925000    -2.1732031100
    0.2058528600     0.2631455500     0.6729830200
   -1.1611586000    -2.9893112500    -0.1162635300
    0.2135074400     1.7508981400    -1.0394778300
   -0.1037420600    -2.2232620400     0.0069342000
    2.6397629000    -1.4646899200     0.1271804800
   -0.4559483000    -0.0035755100     2.5878577600
   -1.7858704900     2.3411121100     0.5302899200
    1.2862454700     0.7189462800     0.8146320200
    2.0332050600     2.0221749200     0.3918196000
   -1.4547623900    -0.8443659500    -1.9326120400
   -2.3869171500     0.2216969400     1.6357646000
    1.4106616800     1.4995792900    -0.1913846400
   -1.5599959200    -2.0203187000    -0.7469045900
   -0.0601335500     0.0620659400     1.1545467900
   -0.5664876600     0.7525228500     1.0015181700
    0.7276384200    -1.9903998300     0.3331406100
   -0.3679590300     0.2536914500     0.9248660100
   -1.3848663000     0.8075833000    -0.3796511200
   -0.6211677700    -0.9849148700     0.0629002200
   -0.5864816100    -0.9472862300     0.3461782500
    1.7037300900    -2.1963806200     1.5068638500
    2.5786451200     0.0465235100    -0.7668606900
    1.4511297300     2.0608845700     0.6310174800
    0.4489524000     0.8851745900    -0.6509416700
    0.0277902200     1.8444645700     2.0361013800
   -1.7020946100    -1.5818053000    -0.4825125200
    0.2840742000    -1.2029708600    -0.8836439100
    2.5356241400    -0.1467286000     1.5779768000
   -1.3037882300     2.2224067900     0.9827786900
    0.4858299900     0.3259560100     1.6030609100
   -2.3398643300    -0.8487972900    -0.0950952300
   -0.2389124200     1.3446922500     1.4472734000
   -0.7084190800    -0.9969619800    -1.0334410700
   -2.9889939800    -0.4386938300     0.5122473400
    2.3814752800    -0.6816240400     0.0128727900
    1.6444240900    -0.9472413300     1.7369729200
   -1.6722921200     0.7196286000     0.2175771500
    1.2689757300     0.4436254400     2.6671432400
   -1.6210674600     0.5713474400    -1.3696266700
    1.5694202100    -0.8658472300    -1.2664465700
   -0.3135536700     0.7577012000     2.0305408300
   -1.5126294600    -0.8582287000    -1.6769567800
    1.5755421700     1.9729912400     0.6928689200
   -0.8350165400    -0.5258788700    -0.3448131400
   -1.4171653300    -1.0304440600    -3.8580504700
   -1.7688247700    -1.5202048700    -1.0425262900
    0.7144345500    -0.1390267200    -0.1913703300
   -0.2486853700     1.3780963800     2.1718130700
    0.3826891900     0.7667636600     0.2008278100
   -0.1620240700     0.1341961600     1.6527495700
    0.6332605500    -0.5749688600    -0.6769959100
    2.2173320400    -1.4732582400     0.8822466500
   -0.5485680400     2.8540523400    -1.6760854300
    1.1483248000     0.2060549300    -2.4483855400
    1.8675451300    -0.0143815200     2.1572173800
    1.4278618500     0.3068623600     0.4441655500
    0.4256191900     0.9036364700    -0.9174686700
    0.3036043600    -0.2467308200    -1.7184421400
   -0.5845932200     0.8704258500    -0.4989713800
   -0.3651328100     0.0820250500     0.8345876700
    1.0551234300     0.4720102800    -0.7235241300
    0.6142519600    -0.0729742500     0.4909842600
    0.0993019700    -0.4442661500    -1.1537080400
   -0.2015232800     0.2194245200    -0.3110988400
    0.8980505600    -1.5382807900     0.0482654400
   -0.7611878400    -0.1196410800    -0.6610252200
    0.0811041800    -0.1873333600     0.0135424800
    0.0554929000     0.1411826700     0.7195876000
   -0.2755718400    -0.0196723300    -0.1956097400
   -0.4980972300    -0.7047093500     0.9464337100
   -0.2759173900     0.2663235900    -1.0266790500
   -0.0675858000     0.1265243400     0.6309825000
   -0.1331143100     0.2671962000    -0.5865504200
    0.0823947500    -1.7915954700     0.4844873300
    0.8847310100     0.1344051600    -0.2366527000
   -0.0106648000    -0.3759955000     0.4516379300
   -0.2037669200     0.5387634100    -0.3296681400
    0.4870637600     0.3716008500    -0.0496288000
    0.2044728500     0.7626146300    -0.3708626700
   -0.0058774500    -0.1180647300     0.3449498400
    0.0605618300     0.9355220500     0.7046279500
   -0.2014834000     0.6795165200     0.8049275000
   -0.5153844800     0.0088831200     0.2106985900
   -0.2271672500     0.2975505800     0.6909199000
   -0.6526627900     0.5182785800     0.8529610700
   -1.1613014200    -0.9849248200     0.0318546500
   -0.4887891700    -0.0209023100     0.0428540300
    0.2037385400    -0.6171688400    -0.0454403600
    0.1755535200    -0.2372031300    -0.9016224100
    0.9863944400    -0.1211335900    -0.3228759100
   -0.4545071700    -0.0100961600     0.4810256700
   -0.3011893900     0.2394836100    -0.1455227100
    1.1646840900    -0.0953480900    -2.5792544200
